ID_Fakta_Trans,ID_Waktu,ID_Akun,ID_Unit,ID_Vendor,ID_Sumber,ID_Transaksi_OT,Nilai_Debit,Nilai_Kredit
2341,91,91,91,VN00091,91,TRX02341,0.0,891724342.06
2342,92,92,92,VN00092,92,TRX02342,700654130.52,0.0
2343,93,93,93,VN00093,93,TRX02343,781306901.53,0.0
2344,94,94,94,VN00094,94,TRX02344,0.0,951362267.67
2345,95,95,95,VN00095,95,TRX02345,0.0,747380056.85
2346,96,96,96,VN00096,96,TRX02346,0.0,452344303.02
2347,97,97,97,VN00097,97,TRX02347,0.0,307692638.56
2348,98,98,98,VN00098,98,TRX02348,0.0,598660195.28
2349,99,99,99,VN00099,99,TRX02349,840035534.49,0.0
2350,100,100,100,VN00100,100,TRX02350,126973126.11,0.0
2351,101,101,101,VN00101,101,TRX02351,0.0,786415375.06
2352,102,102,102,VN00102,102,TRX02352,929300633.08,0.0
2353,103,103,103,VN00103,103,TRX02353,0.0,31650709.15
2354,104,104,104,VN00104,104,TRX02354,0.0,200821688.47
2355,105,105,105,VN00105,105,TRX02355,248104543.16,0.0
2356,106,106,106,VN00106,106,TRX02356,722821782.41,0.0
2357,107,107,107,VN00107,107,TRX02357,780132964.94,0.0
2358,108,108,108,VN00108,108,TRX02358,487494699.25,0.0
2359,109,109,109,VN00109,109,TRX02359,602753020.15,0.0
2360,110,110,110,VN00110,110,TRX02360,88894750.3,0.0
2361,111,111,111,VN00111,111,TRX02361,0.0,735090424.96
2362,112,112,112,VN00112,112,TRX02362,0.0,572679724.81
2363,113,113,113,VN00113,113,TRX02363,239440951.79,0.0
2364,114,114,114,VN00114,114,TRX02364,0.0,277655112.31
2365,115,115,115,VN00115,115,TRX02365,30845893.31,0.0
2366,116,116,116,VN00116,116,TRX02366,496830225.66,0.0
2367,117,117,117,VN00117,117,TRX02367,0.0,798437843.9
2368,118,118,118,VN00118,118,TRX02368,285772488.75,0.0
2369,119,119,119,VN00119,119,TRX02369,0.0,253231298.98
2370,120,120,120,VN00120,120,TRX02370,589543792.49,0.0
2371,121,121,121,VN00121,121,TRX02371,0.0,940462645.14
2372,122,122,122,VN00122,122,TRX02372,471186335.24,0.0
2373,123,123,123,VN00123,123,TRX02373,0.0,244315746.31
2374,124,124,124,VN00124,124,TRX02374,0.0,934921164.93
2375,125,125,125,VN00125,125,TRX02375,0.0,747910017.11
2376,126,126,126,VN00126,126,TRX02376,172263979.11,0.0
2377,127,127,127,VN00127,127,TRX02377,968482121.23,0.0
2378,128,128,128,VN00128,128,TRX02378,0.0,243630618.8
2379,129,129,129,VN00129,129,TRX02379,0.0,333085318.52
2380,130,130,130,VN00130,130,TRX02380,0.0,358823336.13
2381,131,131,131,VN00131,131,TRX02381,409462249.46,0.0
2382,132,132,132,VN00132,132,TRX02382,667935682.84,0.0
2383,133,133,133,VN00133,133,TRX02383,626057235.8,0.0
2384,134,134,134,VN00134,134,TRX02384,0.0,627543331.35
2385,135,135,135,VN00135,135,TRX02385,0.0,475660274.51
2386,136,136,136,VN00136,136,TRX02386,0.0,17100884.66
2387,137,137,137,VN00137,137,TRX02387,607685030.14,0.0
2388,138,138,138,VN00138,138,TRX02388,0.0,965898990.71
2389,139,139,139,VN00139,139,TRX02389,625480058.03,0.0
2390,140,140,140,VN00140,140,TRX02390,367843767.38,0.0
2391,141,141,141,VN00141,141,TRX02391,0.0,744303637.58
2392,142,142,142,VN00142,142,TRX02392,0.0,333032140.61
2393,143,143,143,VN00143,143,TRX02393,43839424.9,0.0
2394,144,144,144,VN00144,144,TRX02394,470714402.94,0.0
2395,145,145,145,VN00145,145,TRX02395,0.0,200688521.62
2396,146,146,146,VN00146,146,TRX02396,273511596.43,0.0
2397,147,147,147,VN00147,147,TRX02397,27800575.95,0.0
2398,148,148,148,VN00148,148,TRX02398,92720480.81,0.0
2399,149,149,149,VN00149,149,TRX02399,139106083.88,0.0
2400,150,150,150,VN00150,150,TRX02400,0.0,185428408.61
2401,151,151,151,VN00151,151,TRX02401,653530527.83,0.0
2402,152,152,152,VN00152,152,TRX02402,0.0,254120367.51
2403,153,153,153,VN00153,153,TRX02403,323877781.56,0.0
2404,154,154,154,VN00154,154,TRX02404,131370773.71,0.0
2405,155,155,155,VN00155,155,TRX02405,172531485.5,0.0
2406,156,156,156,VN00156,156,TRX02406,32163375.89,0.0
2407,157,157,157,VN00157,157,TRX02407,0.0,976807542.35
2408,158,158,158,VN00158,158,TRX02408,0.0,682444780.58
2409,159,159,159,VN00159,159,TRX02409,0.0,110856652.08
2410,160,160,160,VN00160,160,TRX02410,48437283.23,0.0
2411,161,161,161,VN00161,161,TRX02411,0.0,403215970.32
2412,162,162,162,VN00162,162,TRX02412,195755549.55,0.0
2413,163,163,163,VN00163,163,TRX02413,23083123.94,0.0
2414,164,164,164,VN00164,164,TRX02414,0.0,82939007.14
2415,165,165,165,VN00165,165,TRX02415,2650049.97,0.0
2416,166,166,166,VN00166,166,TRX02416,0.0,444638393.23
2417,167,167,167,VN00167,167,TRX02417,57092704.9,0.0
2418,168,168,168,VN00168,168,TRX02418,0.0,6049791.98
2419,169,169,169,VN00169,169,TRX02419,0.0,984962030.6
2420,170,170,170,VN00170,170,TRX02420,0.0,291392719.49
2421,171,171,171,VN00171,171,TRX02421,0.0,779038420.99
2422,172,172,172,VN00172,172,TRX02422,0.0,290915236.21
2423,173,173,173,VN00173,173,TRX02423,0.0,718676387.45
2424,174,174,174,VN00174,174,TRX02424,0.0,193958602.21
2425,175,175,175,VN00175,175,TRX02425,0.0,110745550.24
2426,176,176,176,VN00176,176,TRX02426,0.0,737131618.46
2427,177,177,177,VN00177,177,TRX02427,271312454.3,0.0
2428,178,178,178,VN00178,178,TRX02428,0.0,794070107.28
2429,179,179,179,VN00179,179,TRX02429,0.0,559154503.96
2430,180,180,180,VN00180,180,TRX02430,0.0,336601896.62
2431,181,181,181,VN00181,181,TRX02431,0.0,78398842.63
2432,182,182,182,VN00182,182,TRX02432,0.0,259740625.7
2433,183,183,183,VN00183,183,TRX02433,614085475.28,0.0
2434,184,184,184,VN00184,184,TRX02434,0.0,649573864.1
2435,185,185,185,VN00185,185,TRX02435,0.0,239966289.72
2436,186,186,186,VN00186,186,TRX02436,0.0,177114972.09
2437,187,187,187,VN00187,187,TRX02437,0.0,343704086.9
2438,188,188,188,VN00188,188,TRX02438,613140147.5,0.0
2439,189,189,189,VN00189,189,TRX02439,940370845.35,0.0
2440,190,190,190,VN00190,190,TRX02440,288163025.23,0.0
2441,191,191,191,VN00191,191,TRX02441,0.0,818083581.58
2442,192,192,192,VN00192,192,TRX02442,0.0,295580163.26
2443,193,193,193,VN00193,193,TRX02443,9988307.0,0.0
2444,194,194,194,VN00194,194,TRX02444,0.0,743592935.84
2445,195,195,195,VN00195,195,TRX02445,0.0,436959795.54
2446,196,196,196,VN00196,196,TRX02446,95079981.45,0.0
2447,197,197,197,VN00197,197,TRX02447,747876706.07,0.0
2448,198,198,198,VN00198,198,TRX02448,671971282.5,0.0
2449,199,199,199,VN00199,199,TRX02449,187341619.87,0.0
2450,200,200,200,VN00200,200,TRX02450,636925575.38,0.0
2451,201,201,201,VN00201,201,TRX02451,0.0,777311967.53
2452,202,202,202,VN00202,202,TRX02452,0.0,123498219.66
2453,203,203,203,VN00203,203,TRX02453,0.0,772712083.25
2454,204,204,204,VN00204,204,TRX02454,0.0,902409393.09
2455,205,205,205,VN00205,205,TRX02455,864727719.89,0.0
2456,206,206,206,VN00206,206,TRX02456,0.0,515296041.34
2457,207,207,207,VN00207,207,TRX02457,0.0,708557563.71
2458,208,208,208,VN00208,208,TRX02458,0.0,868155017.58
2459,209,209,209,VN00209,209,TRX02459,0.0,500807306.9
2460,210,210,210,VN00210,210,TRX02460,0.0,70176242.22
2461,211,211,211,VN00211,211,TRX02461,0.0,564673197.6
2462,212,212,212,VN00212,212,TRX02462,596849390.1,0.0
2463,213,213,213,VN00213,213,TRX02463,0.0,234817068.03
2464,214,214,214,VN00214,214,TRX02464,632890427.84,0.0
2465,215,215,215,VN00215,215,TRX02465,0.0,848199754.31
2466,216,216,216,VN00216,216,TRX02466,0.0,731241320.15
2467,217,217,217,VN00217,217,TRX02467,0.0,206483329.14
2468,218,218,218,VN00218,218,TRX02468,608678056.17,0.0
2469,219,219,219,VN00219,219,TRX02469,720984031.96,0.0
2470,220,220,220,VN00220,220,TRX02470,785780411.76,0.0
2471,221,221,221,VN00221,221,TRX02471,0.0,406147226.12
2472,222,222,222,VN00222,222,TRX02472,989297841.33,0.0
2473,223,223,223,VN00223,223,TRX02473,0.0,873151123.64
2474,224,224,224,VN00224,224,TRX02474,11331270.11,0.0
2475,225,225,225,VN00225,225,TRX02475,0.0,344163958.59
2476,226,226,226,VN00226,226,TRX02476,452332706.31,0.0
2477,227,227,227,VN00227,227,TRX02477,0.0,187887542.01
2478,228,228,228,VN00228,228,TRX02478,847003902.43,0.0
2479,229,229,229,VN00229,229,TRX02479,261989948.19,0.0
2480,230,230,230,VN00230,230,TRX02480,326748036.85,0.0
2481,231,231,231,VN00231,231,TRX02481,0.0,751457723.9
2482,232,232,232,VN00232,232,TRX02482,0.0,724075799.22
2483,233,233,233,VN00233,233,TRX02483,212994865.51,0.0
2484,234,234,234,VN00234,234,TRX02484,0.0,154922466.02
2485,235,235,235,VN00235,235,TRX02485,0.0,660302449.09
2486,236,236,236,VN00236,236,TRX02486,0.0,588750467.29
2487,237,237,237,VN00237,237,TRX02487,60994911.42,0.0
2488,238,238,238,VN00238,238,TRX02488,991708449.95,0.0
2489,239,239,239,VN00239,239,TRX02489,397793010.42,0.0
2490,240,240,240,VN00240,240,TRX02490,0.0,678509042.65
2491,241,241,241,VN00241,241,TRX02491,643734064.37,0.0
2492,242,242,242,VN00242,242,TRX02492,0.0,712784113.85
2493,243,243,243,VN00243,243,TRX02493,0.0,818066317.26
2494,244,244,244,VN00244,244,TRX02494,417155620.8,0.0
2495,245,245,245,VN00245,245,TRX02495,0.0,596975402.51
2496,246,246,246,VN00246,246,TRX02496,0.0,606988426.14
2497,247,247,247,VN00247,247,TRX02497,0.0,621060123.17
2498,248,248,248,VN00248,248,TRX02498,597891584.32,0.0
2499,249,249,249,VN00249,249,TRX02499,0.0,816210878.85
2500,250,250,250,VN00250,250,TRX02500,0.0,47475270.3
2501,1,1,1,VN00001,1,TRX02501,77405561.29,0.0
2502,2,2,2,VN00002,2,TRX02502,782181705.54,0.0
2503,3,3,3,VN00003,3,TRX02503,58831800.82,0.0
2504,4,4,4,VN00004,4,TRX02504,0.0,363511155.55
2505,5,5,5,VN00005,5,TRX02505,844576680.85,0.0
2506,6,6,6,VN00006,6,TRX02506,0.0,523913685.32
2507,7,7,7,VN00007,7,TRX02507,554588673.37,0.0
2508,8,8,8,VN00008,8,TRX02508,837581269.28,0.0
2509,9,9,9,VN00009,9,TRX02509,0.0,565335588.67
2510,10,10,10,VN00010,10,TRX02510,0.0,45318859.34
2511,11,11,11,VN00011,11,TRX02511,129787362.68,0.0
2512,12,12,12,VN00012,12,TRX02512,0.0,659377758.37
2513,13,13,13,VN00013,13,TRX02513,678548456.84,0.0
2514,14,14,14,VN00014,14,TRX02514,0.0,372291812.27
2515,15,15,15,VN00015,15,TRX02515,445126663.33,0.0
2516,16,16,16,VN00016,16,TRX02516,111172882.35,0.0
2517,17,17,17,VN00017,17,TRX02517,28680915.73,0.0
2518,18,18,18,VN00018,18,TRX02518,0.0,210142301.04
2519,19,19,19,VN00019,19,TRX02519,724071975.84,0.0
2520,20,20,20,VN00020,20,TRX02520,694287954.81,0.0
2521,21,21,21,VN00021,21,TRX02521,0.0,662176584.13
2522,22,22,22,VN00022,22,TRX02522,286640270.62,0.0
2523,23,23,23,VN00023,23,TRX02523,423617822.18,0.0
2524,24,24,24,VN00024,24,TRX02524,250577752.79,0.0
2525,25,25,25,VN00025,25,TRX02525,625307740.24,0.0
2526,26,26,26,VN00026,26,TRX02526,0.0,410395559.06
2527,27,27,27,VN00027,27,TRX02527,407777482.87,0.0
2528,28,28,28,VN00028,28,TRX02528,935131020.09,0.0
2529,29,29,29,VN00029,29,TRX02529,488549953.85,0.0
2530,30,30,30,VN00030,30,TRX02530,0.0,789689062.06
2531,31,31,31,VN00031,31,TRX02531,0.0,104592445.2
2532,32,32,32,VN00032,32,TRX02532,938652699.8,0.0
2533,33,33,33,VN00033,33,TRX02533,0.0,160043838.37
2534,34,34,34,VN00034,34,TRX02534,0.0,985553092.82
2535,35,35,35,VN00035,35,TRX02535,689664029.74,0.0
2536,36,36,36,VN00036,36,TRX02536,0.0,574740073.88
2537,37,37,37,VN00037,37,TRX02537,290612919.25,0.0
2538,38,38,38,VN00038,38,TRX02538,221445074.74,0.0
2539,39,39,39,VN00039,39,TRX02539,0.0,910472565.64
2540,40,40,40,VN00040,40,TRX02540,0.0,94672466.26
2541,41,41,41,VN00041,41,TRX02541,907135893.11,0.0
2542,42,42,42,VN00042,42,TRX02542,0.0,606480346.48
2543,43,43,43,VN00043,43,TRX02543,0.0,908092484.53
2544,44,44,44,VN00044,44,TRX02544,623351812.23,0.0
2545,45,45,45,VN00045,45,TRX02545,341532946.03,0.0
2546,46,46,46,VN00046,46,TRX02546,836317220.85,0.0
2547,47,47,47,VN00047,47,TRX02547,0.0,578311509.73
2548,48,48,48,VN00048,48,TRX02548,218713016.83,0.0
2549,49,49,49,VN00049,49,TRX02549,94050401.9,0.0
2550,50,50,50,VN00050,50,TRX02550,0.0,150715724.42
2551,51,51,51,VN00051,51,TRX02551,0.0,77240031.14
2552,52,52,52,VN00052,52,TRX02552,994729211.17,0.0
2553,53,53,53,VN00053,53,TRX02553,0.0,507128858.82
2554,54,54,54,VN00054,54,TRX02554,0.0,245005097.84
2555,55,55,55,VN00055,55,TRX02555,893325791.57,0.0
2556,56,56,56,VN00056,56,TRX02556,635392722.0,0.0
2557,57,57,57,VN00057,57,TRX02557,0.0,662291091.75
2558,58,58,58,VN00058,58,TRX02558,163822946.41,0.0
2559,59,59,59,VN00059,59,TRX02559,790923071.67,0.0
2560,60,60,60,VN00060,60,TRX02560,333022592.53,0.0
2561,61,61,61,VN00061,61,TRX02561,753107611.99,0.0
2562,62,62,62,VN00062,62,TRX02562,0.0,338259958.06
2563,63,63,63,VN00063,63,TRX02563,616670191.85,0.0
2564,64,64,64,VN00064,64,TRX02564,325280116.19,0.0
2565,65,65,65,VN00065,65,TRX02565,0.0,128917622.9
2566,66,66,66,VN00066,66,TRX02566,595322217.82,0.0
2567,67,67,67,VN00067,67,TRX02567,0.0,211987268.39
2568,68,68,68,VN00068,68,TRX02568,576064746.46,0.0
2569,69,69,69,VN00069,69,TRX02569,601159275.25,0.0
2570,70,70,70,VN00070,70,TRX02570,0.0,692620346.41
2571,71,71,71,VN00071,71,TRX02571,0.0,467127543.03
2572,72,72,72,VN00072,72,TRX02572,223687645.82,0.0
2573,73,73,73,VN00073,73,TRX02573,0.0,146693525.41
2574,74,74,74,VN00074,74,TRX02574,135619220.54,0.0
2575,75,75,75,VN00075,75,TRX02575,270287718.4,0.0
2576,76,76,76,VN00076,76,TRX02576,45012621.58,0.0
2577,77,77,77,VN00077,77,TRX02577,215284618.95,0.0
2578,78,78,78,VN00078,78,TRX02578,11599166.43,0.0
2579,79,79,79,VN00079,79,TRX02579,0.0,72305347.31
2580,80,80,80,VN00080,80,TRX02580,0.0,147643956.7
2581,81,81,81,VN00081,81,TRX02581,546692478.04,0.0
2582,82,82,82,VN00082,82,TRX02582,0.0,123921161.11
2583,83,83,83,VN00083,83,TRX02583,0.0,143668481.43
2584,84,84,84,VN00084,84,TRX02584,67838.31,0.0
2585,85,85,85,VN00085,85,TRX02585,787318333.85,0.0
2586,86,86,86,VN00086,86,TRX02586,0.0,333250884.91
2587,87,87,87,VN00087,87,TRX02587,0.0,717042169.95
2588,88,88,88,VN00088,88,TRX02588,129124135.85,0.0
2589,89,89,89,VN00089,89,TRX02589,547339902.29,0.0
2590,90,90,90,VN00090,90,TRX02590,0.0,673606290.38
2591,91,91,91,VN00091,91,TRX02591,554650816.34,0.0
2592,92,92,92,VN00092,92,TRX02592,0.0,474873330.71
2593,93,93,93,VN00093,93,TRX02593,806104396.94,0.0
2594,94,94,94,VN00094,94,TRX02594,236245682.44,0.0
2595,95,95,95,VN00095,95,TRX02595,115936671.63,0.0
2596,96,96,96,VN00096,96,TRX02596,30415206.67,0.0
2597,97,97,97,VN00097,97,TRX02597,574144291.73,0.0
2598,98,98,98,VN00098,98,TRX02598,0.0,139339791.33
2599,99,99,99,VN00099,99,TRX02599,894831011.21,0.0
2600,100,100,100,VN00100,100,TRX02600,0.0,349168603.41
2601,101,101,101,VN00101,101,TRX02601,391913933.37,0.0
2602,102,102,102,VN00102,102,TRX02602,0.0,177369602.71
2603,103,103,103,VN00103,103,TRX02603,0.0,31483866.33
2604,104,104,104,VN00104,104,TRX02604,238418221.56,0.0
2605,105,105,105,VN00105,105,TRX02605,411037545.24,0.0
2606,106,106,106,VN00106,106,TRX02606,0.0,976529583.09
2607,107,107,107,VN00107,107,TRX02607,690003147.48,0.0
2608,108,108,108,VN00108,108,TRX02608,741908623.93,0.0
2609,109,109,109,VN00109,109,TRX02609,424662181.6,0.0
2610,110,110,110,VN00110,110,TRX02610,244007910.92,0.0
2611,111,111,111,VN00111,111,TRX02611,794655814.07,0.0
2612,112,112,112,VN00112,112,TRX02612,847953019.88,0.0
2613,113,113,113,VN00113,113,TRX02613,0.0,519641936.6
2614,114,114,114,VN00114,114,TRX02614,249569368.71,0.0
2615,115,115,115,VN00115,115,TRX02615,0.0,150262065.68
2616,116,116,116,VN00116,116,TRX02616,0.0,947087480.38
2617,117,117,117,VN00117,117,TRX02617,918694948.56,0.0
2618,118,118,118,VN00118,118,TRX02618,266720894.79,0.0
2619,119,119,119,VN00119,119,TRX02619,0.0,401364664.33
2620,120,120,120,VN00120,120,TRX02620,427913769.07,0.0
2621,121,121,121,VN00121,121,TRX02621,753274867.26,0.0
2622,122,122,122,VN00122,122,TRX02622,208893794.91,0.0
2623,123,123,123,VN00123,123,TRX02623,0.0,919975846.67
2624,124,124,124,VN00124,124,TRX02624,582198636.78,0.0
2625,125,125,125,VN00125,125,TRX02625,420305690.52,0.0
2626,126,126,126,VN00126,126,TRX02626,735429731.61,0.0
2627,127,127,127,VN00127,127,TRX02627,817978228.02,0.0
2628,128,128,128,VN00128,128,TRX02628,0.0,326746379.0
2629,129,129,129,VN00129,129,TRX02629,813097940.13,0.0
2630,130,130,130,VN00130,130,TRX02630,745185279.73,0.0
2631,131,131,131,VN00131,131,TRX02631,149649019.79,0.0
2632,132,132,132,VN00132,132,TRX02632,0.0,482053053.78
2633,133,133,133,VN00133,133,TRX02633,0.0,409371922.4
2634,134,134,134,VN00134,134,TRX02634,99222243.79,0.0
2635,135,135,135,VN00135,135,TRX02635,901646473.76,0.0
2636,136,136,136,VN00136,136,TRX02636,598236336.66,0.0
2637,137,137,137,VN00137,137,TRX02637,176486628.8,0.0
2638,138,138,138,VN00138,138,TRX02638,0.0,852060432.22
2639,139,139,139,VN00139,139,TRX02639,0.0,695167216.4
2640,140,140,140,VN00140,140,TRX02640,0.0,355062894.59
2641,141,141,141,VN00141,141,TRX02641,0.0,520146652.75
2642,142,142,142,VN00142,142,TRX02642,0.0,170809779.93
2643,143,143,143,VN00143,143,TRX02643,0.0,736515685.76
2644,144,144,144,VN00144,144,TRX02644,771934196.69,0.0
2645,145,145,145,VN00145,145,TRX02645,0.0,876448783.83
2646,146,146,146,VN00146,146,TRX02646,239148616.69,0.0
2647,147,147,147,VN00147,147,TRX02647,759590986.57,0.0
2648,148,148,148,VN00148,148,TRX02648,22549444.74,0.0
2649,149,149,149,VN00149,149,TRX02649,553868500.8,0.0
2650,150,150,150,VN00150,150,TRX02650,0.0,611839167.85
2651,151,151,151,VN00151,151,TRX02651,832290916.31,0.0
2652,152,152,152,VN00152,152,TRX02652,0.0,59403262.15
2653,153,153,153,VN00153,153,TRX02653,0.0,104104599.81
2654,154,154,154,VN00154,154,TRX02654,0.0,650965485.08
2655,155,155,155,VN00155,155,TRX02655,0.0,988392646.54
2656,156,156,156,VN00156,156,TRX02656,234669652.37,0.0
2657,157,157,157,VN00157,157,TRX02657,0.0,151591799.13
2658,158,158,158,VN00158,158,TRX02658,0.0,884809732.82
2659,159,159,159,VN00159,159,TRX02659,787253699.53,0.0
2660,160,160,160,VN00160,160,TRX02660,0.0,782400328.5
2661,161,161,161,VN00161,161,TRX02661,79085858.51,0.0
2662,162,162,162,VN00162,162,TRX02662,0.0,877577586.13
2663,163,163,163,VN00163,163,TRX02663,0.0,474237730.69
2664,164,164,164,VN00164,164,TRX02664,0.0,172738918.05
2665,165,165,165,VN00165,165,TRX02665,150077607.83,0.0
2666,166,166,166,VN00166,166,TRX02666,360128019.82,0.0
2667,167,167,167,VN00167,167,TRX02667,0.0,925210528.38
2668,168,168,168,VN00168,168,TRX02668,518186892.91,0.0
2669,169,169,169,VN00169,169,TRX02669,0.0,928715661.28
2670,170,170,170,VN00170,170,TRX02670,0.0,434010094.18
2671,171,171,171,VN00171,171,TRX02671,936124230.67,0.0
2672,172,172,172,VN00172,172,TRX02672,739664638.88,0.0
2673,173,173,173,VN00173,173,TRX02673,973663665.98,0.0
2674,174,174,174,VN00174,174,TRX02674,926527222.36,0.0
2675,175,175,175,VN00175,175,TRX02675,0.0,36002128.11
2676,176,176,176,VN00176,176,TRX02676,0.0,387817510.06
2677,177,177,177,VN00177,177,TRX02677,0.0,841384721.36
2678,178,178,178,VN00178,178,TRX02678,732386359.73,0.0
2679,179,179,179,VN00179,179,TRX02679,0.0,367845887.44
2680,180,180,180,VN00180,180,TRX02680,0.0,630102248.29
2681,181,181,181,VN00181,181,TRX02681,116805360.97,0.0
2682,182,182,182,VN00182,182,TRX02682,406294781.54,0.0
2683,183,183,183,VN00183,183,TRX02683,6857123.96,0.0
2684,184,184,184,VN00184,184,TRX02684,0.0,680512178.56
2685,185,185,185,VN00185,185,TRX02685,164475546.85,0.0
2686,186,186,186,VN00186,186,TRX02686,0.0,595701706.82
2687,187,187,187,VN00187,187,TRX02687,498649220.58,0.0
2688,188,188,188,VN00188,188,TRX02688,0.0,444078383.44
2689,189,189,189,VN00189,189,TRX02689,0.0,473756002.2
2690,190,190,190,VN00190,190,TRX02690,0.0,185236487.27
2691,191,191,191,VN00191,191,TRX02691,0.0,331121364.49
2692,192,192,192,VN00192,192,TRX02692,528772051.22,0.0
2693,193,193,193,VN00193,193,TRX02693,856899939.58,0.0
2694,194,194,194,VN00194,194,TRX02694,0.0,806242948.05
2695,195,195,195,VN00195,195,TRX02695,61879369.16,0.0
2696,196,196,196,VN00196,196,TRX02696,270144914.58,0.0
2697,197,197,197,VN00197,197,TRX02697,921655727.01,0.0
2698,198,198,198,VN00198,198,TRX02698,0.0,573655305.69
2699,199,199,199,VN00199,199,TRX02699,134660996.97,0.0
2700,200,200,200,VN00200,200,TRX02700,0.0,802697857.44
2701,201,201,201,VN00201,201,TRX02701,0.0,407143725.09
2702,202,202,202,VN00202,202,TRX02702,769840127.15,0.0
2703,203,203,203,VN00203,203,TRX02703,221987059.43,0.0
2704,204,204,204,VN00204,204,TRX02704,242958619.2,0.0
2705,205,205,205,VN00205,205,TRX02705,130596821.87,0.0
2706,206,206,206,VN00206,206,TRX02706,0.0,943655900.2
2707,207,207,207,VN00207,207,TRX02707,513877946.0,0.0
2708,208,208,208,VN00208,208,TRX02708,0.0,178082371.2
2709,209,209,209,VN00209,209,TRX02709,0.0,595658509.87
2710,210,210,210,VN00210,210,TRX02710,0.0,465849199.33
2711,211,211,211,VN00211,211,TRX02711,0.0,636796859.2
2712,212,212,212,VN00212,212,TRX02712,478712470.11,0.0
2713,213,213,213,VN00213,213,TRX02713,412984664.74,0.0
2714,214,214,214,VN00214,214,TRX02714,0.0,354742440.15
2715,215,215,215,VN00215,215,TRX02715,0.0,16055483.91
2716,216,216,216,VN00216,216,TRX02716,0.0,506439832.47
2717,217,217,217,VN00217,217,TRX02717,600424609.48,0.0
2718,218,218,218,VN00218,218,TRX02718,642316296.53,0.0
2719,219,219,219,VN00219,219,TRX02719,689135905.76,0.0
2720,220,220,220,VN00220,220,TRX02720,0.0,200666530.74
2721,221,221,221,VN00221,221,TRX02721,220347315.52,0.0
2722,222,222,222,VN00222,222,TRX02722,256119950.54,0.0
2723,223,223,223,VN00223,223,TRX02723,617199239.01,0.0
2724,224,224,224,VN00224,224,TRX02724,0.0,349103504.28
2725,225,225,225,VN00225,225,TRX02725,461912265.02,0.0
2726,226,226,226,VN00226,226,TRX02726,43340087.21,0.0
2727,227,227,227,VN00227,227,TRX02727,0.0,429905314.16
2728,228,228,228,VN00228,228,TRX02728,0.0,435664021.23
2729,229,229,229,VN00229,229,TRX02729,0.0,548163845.75
2730,230,230,230,VN00230,230,TRX02730,0.0,823359198.06
2731,231,231,231,VN00231,231,TRX02731,0.0,331777853.97
2732,232,232,232,VN00232,232,TRX02732,473293378.13,0.0
2733,233,233,233,VN00233,233,TRX02733,0.0,461488328.91
2734,234,234,234,VN00234,234,TRX02734,47443146.94,0.0
2735,235,235,235,VN00235,235,TRX02735,0.0,364772416.36
2736,236,236,236,VN00236,236,TRX02736,0.0,639987435.33
2737,237,237,237,VN00237,237,TRX02737,886675258.5,0.0
